searge,name,side,desc
func_151206_a,convertToString,2,
func_151207_m,convertToJsonArray,2,
func_151208_a,getAsInt,2,
func_151209_a,getAsBoolean,2,
func_151210_l,convertToJsonObject,2,
func_151211_a,isStringValue,2,
func_151212_i,getAsBoolean,2,
func_151213_a,getAsJsonArray,2,
func_151214_t,getAsJsonArray,2,
func_151215_f,convertToInt,2,
func_151216_b,convertToBoolean,2,
func_151217_k,getAsFloat,2,
func_151218_a,getAsJsonObject,2,
func_151219_a,getAsString,2,
func_151220_d,convertToFloat,2,
func_151221_a,getAsFloat,2,
func_151222_d,getType,2,
func_151229_a,getCipher,2,
func_151232_a,toLowercase,2,
func_151235_d,isPowerOfTwo,2,
func_151236_b,smallestEncompassingPowerOfTwo,2,
func_151237_a,clamp,2,
func_151238_b,clampedLerp,2,
func_151239_c,log2,2,
func_151240_a,nextFloat,2,
func_151241_e,ceillog2,2,
func_151244_d,getIconItem,2,
func_151246_b,isNullOrEmpty,2,
func_151255_a,createReply,2,
func_151256_a,sendFlushAndClose,2,
func_151265_a,startTcpServerListener,2,
func_151267_d,getServer,2,
func_151268_b,stop,2,
func_151269_c,tick,2,
func_151270_a,startMemoryChannel,2,
func_151303_a,getName,2,
func_151304_b,getProtocol,2,
func_151315_a,setDescription,2,
func_151316_d,getFavicon,2,
func_151317_a,getDescription,2,
func_151318_b,getPlayers,2,
func_151319_a,setPlayers,2,
func_151320_a,setFavicon,2,
func_151321_a,setVersion,2,
func_151322_c,getVersion,2,
func_151330_a,setSample,2,
func_151331_c,getSample,2,
func_151332_a,getMaxPlayers,2,
func_151333_b,getNumPlayers,2,
func_151337_f,getBlock,2,
func_151338_e,getParamB,2,
func_151339_d,getParamA,2,
func_151351_a,getType,2,
func_151354_b,bootStrap,2,
func_151367_b,doPostHurt,2,
func_151368_a,doPostAttack,2,
func_151372_b,getJsonKeys,2,
func_151373_a,addJsonKey,2,
func_151379_a,forException,2,
func_151380_a,prependJsonKey,2,
func_151381_b,setFilenameAndFlush,2,
func_151384_a,doPostHurtEffects,2,
func_151385_b,doPostDamageEffects,2,
func_151408_c,getModifiers,2,
func_151410_b,getBase,2,
func_151464_g,getName,0,
func_151466_e,getCategory,0,
func_151468_f,consumeClick,0,
func_151470_d,isDown,0,
func_151499_f,getEatAnimationTick,2,
func_151517_h,isBypassMagic,2,
func_151518_m,bypassMagic,2,
func_151519_b,getLocalizedDeathMessage,2,
func_151521_b,getDeathMessage,2,
func_151522_h,getAttackerName,2,
func_151523_a,byId,2,
func_151525_a,getId,2,
func_151526_b,getKey,2,
func_151535_h,createTag,2,
func_151565_r,getColor,2,
func_151605_a,getValue,2,
func_151630_c,riverFilter,2,
func_151631_c,isJungleCompatible,2,
func_151633_d,isMesa,2,
func_151635_b,checkEdgeStrict,2,
func_151643_b,calculateRGBColor,2,
func_152105_l,inventoryFull,2,
func_152108_a,getOwnerProfile,2,
func_152109_d,updateOwnerProfile,2,
func_152111_bt,onEnterCombat,2,
func_152112_bu,onLeaveCombat,2,
func_152114_e,isOwnedBy,2,
func_152116_bZ,isChickenJockey,2,
func_152117_i,setChickenJockey,2,
func_152122_n,isCapeLoaded,0,
func_152123_o,isSkinLoaded,0,
func_152339_d,sendRemoveEntity,2,
func_152342_ad,getSkinManager,0,
func_152347_ac,getMinecraftSessionService,0,
func_152358_ax,getProfileCache,2,
func_152359_aw,getProfileRepository,2,
func_152368_aE,convertOldUsers,2,
func_152369_aG,waitForRetry,2,
func_152376_a,getDamageBonus,2,
func_152377_a,getDamageBonus,2,
func_152421_a,byName,0,
func_152447_a,readNamedTagType,2,
func_152448_b,readNamedTagName,2,
func_152450_a,accountBits,2,
func_152455_a,readUnnamedTag,2,
func_152456_a,read,2,
func_152459_a,readGameProfile,2,
func_152506_a,createFakeProfile,2,
func_152583_a,copyFrom,0,
func_152584_a,setResourcePackStatus,0,
func_152586_b,getResourcePackStatus,0,
func_152589_a,getName,0,
func_152596_g,isOp,2,
func_152598_l,getWhiteListNames,2,
func_152599_k,getWhiteList,2,
func_152602_a,getPlayerStats,2,
func_152603_m,getOps,2,
func_152604_a,setOverrideGameMode,2,
func_152605_a,op,2,
func_152606_n,getOpNames,2,
func_152607_e,isWhiteListed,2,
func_152608_h,getBans,2,
func_152610_b,deop,2,
func_152612_a,getPlayerByName,2,
func_152640_f,getUser,2,
func_152641_a,serialize,2,
func_152643_b,createGameProfile,2,
func_152644_a,getLevel,2,
func_152646_b,createGameProfile,2,
func_152647_b,createIpInfo,2,
func_152648_b,createGameProfile,2,
func_152649_a,add,2,
func_152652_a,get,2,
func_152655_a,get,2,
func_152658_c,save,2,
func_152668_a,getProfile,2,
func_152670_b,getExpirationDate,2,
func_152678_f,save,2,
func_152679_g,load,2,
func_152680_h,removeExpired,2,
func_152681_a,getKeyForUser,2,
func_152682_a,createEntry,2,
func_152683_b,get,2,
func_152684_c,remove,2,
func_152685_a,getUserList,2,
func_152687_a,add,2,
func_152690_d,isEmpty,2,
func_152691_c,getFile,2,
func_152692_d,contains,2,
func_152702_a,isBanned,2,
func_152705_a,isWhiteListed,2,
func_152707_c,getIpFromAddress,2,
func_152708_a,isBanned,2,
func_152709_b,get,2,
func_152710_d,convertWhiteList,2,
func_152711_b,ensureDirectoryExists,2,
func_152712_b,areOldUserlistsRemoved,2,
func_152713_b,parseDate,2,
func_152717_a,lookupPlayers,2,
func_152718_c,convertOpsList,2,
func_152721_a,readOldListFormat,2,
func_152722_b,convertIpBanlist,2,
func_152723_a,convertPlayers,2,
func_152724_a,convertUserBanlist,2,
func_152727_c,renameOldFile,2,
func_152743_a,movePlayerFile,2,
func_152744_a,getFileNameForProfile,2,
func_152754_s,getAsJsonObject,2,
func_152764_a,parsePassNode,0,
func_152765_a,load,0,
func_152767_b,setFixedData,2,
func_152768_a,setDynamicData,2,
func_152788_a,getInsecureSkinInformation,0,
func_152789_a,registerTexture,0,
func_152790_a,registerSkins,0,
func_152792_a,registerTexture,0,
func_154331_x,getLastActionTime,2,
func_154346_a,hasAgreedToEULA,2,
func_154348_b,saveDefaults,2,
func_154354_b,roundUp,2,
func_164247_a,print,2,
func_174805_g,setCustomNameVisible,2,
func_174806_f,calculateViewVector,2,
func_174809_b,isFree,2,
func_174810_b,setSilent,2,
func_174811_aO,getDirection,2,
func_174812_G,kill,2,
func_174813_aQ,getBoundingBox,2,
func_174814_R,isSilent,2,
func_174815_a,doEnchantDamageEffects,2,
func_174816_a,shouldBlockExplode,2,
func_174820_d,setSlot,2,
func_174823_aP,createHoverEvent,2,
func_174824_e,getEyePosition,2,
func_174826_a,setBoundingBox,2,
func_174827_a,broadcastToPlayer,2,
func_174828_a,moveTo,2,
func_174829_m,setLocationFromBoundingbox,2,
func_174833_aM,isCustomNameVisible,2,
func_174845_l,init,0,
func_174846_a,init,0,
func_174856_o,recalculateBoundingBox,2,
func_174857_n,getPos,2,
func_174859_a,setDirection,2,
func_174864_a,setItem,2,
func_174865_a,setRotation,2,
func_174866_q,getAnalogOutput,2,
func_174867_a,setPickUpDelay,2,
func_174868_q,setNoPickUpDelay,2,
func_174869_p,setDefaultPickUpDelay,2,
func_174870_v,makeFakeItem,2,
func_174871_r,setNeverPickUp,2,
func_174872_o,getAge,2,
func_174873_u,setExtendedLifetime,2,
func_174874_s,hasPickUpDelay,2,
func_174877_v,getBlockPos,2,
func_174878_a,setPosition,2,
func_174882_b,executeClickCommands,2,
func_174884_b,updateGameprofile,2,
func_174886_c,stopOpen,2,
func_174888_l,clearContent,2,
func_174889_b,startOpen,2,
func_174894_a,addItem,2,
func_174897_t,getDisplayBlockState,2,
func_174898_m,getMaxSpeed,2,
func_174899_a,setDisplayBlockState,2,
func_174902_m,getPotionBits,2,
func_174907_n,getBeamSections,2,
func_174914_o,isOnCustomCooldown,2,
func_174915_a,tryTakeInItemFromSlot,2,
func_174916_c,tryMoveInItem,2,
func_174917_b,isEmptyContainer,2,
func_174918_a,addItem,2,
func_174919_a,isFullContainer,2,
func_174920_a,canPlaceItemInContainer,2,
func_174921_b,canTakeItemFromContainer,2,
func_174922_i,getWidth,2,
func_174923_h,getHeight,2,
func_174926_d,getZOff,2,
func_174928_c,getYOff,2,
func_174929_b,getXOff,2,
func_174937_a,setFilter,0,
func_174951_a,getMissingModel,0,
func_174953_a,getModel,0,
func_174954_c,getBlockModelShaper,0,
func_174963_q,createStars,0,
func_174964_o,createDarkSky,0,
func_174966_b,initOutline,0,
func_174967_a,compileChunksUntil,0,
func_174968_a,drawSkyHemisphere,0,
func_174975_c,doEntityOutline,0,
func_174979_m,needsUpdate,0,
func_174980_p,createLightSky,0,
func_174985_d,shouldShowEntityOutlines,0,
func_174986_e,resetChunksToCompile,0,
func_175019_b,getModelRenderer,0,
func_175023_a,getBlockModelShaper,0,
func_175030_a,renderGuiItemDecorations,0,
func_175037_a,getItemModelShaper,0,
func_175042_a,renderGuiItem,0,
func_175066_a,checkEntityPostEffect,0,
func_175069_a,loadEffect,0,
func_175070_n,shouldRenderBlockOutline,0,
func_175071_c,togglePostEffect,0,
func_175086_a,handleResourcePackResponse,2,
func_175087_a,handleAnimate,2,
func_175088_a,handleTeleportToEntityPacket,2,
func_175089_a,teleport,2,
func_175093_a,handleSetBorder,2,
func_175094_a,handleSetCamera,2,
func_175095_a,handleResourcePack,2,
func_175096_a,handleTabListCustomisation,2,
func_175098_a,handlePlayerCombat,2,
func_175099_a,handleSetTitles,2,
func_175101_a,handleChangeDifficulty,2,
func_175102_a,getPlayerInfo,0,
func_175104_a,getPlayerInfo,0,
func_175105_e,getLocalGameProfile,0,
func_175106_d,getOnlinePlayers,0,
func_175113_c,getPatternCount,2,
func_175114_c,getPatterns,2,
func_175117_e,removeLastPattern,2,
func_175133_bi,removeEffectParticles,2,
func_175134_bD,getJumpPower,2,
func_175135_B,updateInvisibilityStatus,2,
func_175136_bO,updateEffectVisibility,2,
func_175138_ci,getEnchantmentSeed,2,
func_175140_cp,isReducedDebugInfo,2,
func_175141_a,openTextEdit,2,
func_175142_cm,mayBuild,2,
func_175144_cb,isLocalPlayer,2,
func_175145_a,resetStat,2,
func_175147_b,createPlayerUUID,2,
func_175148_a,isModelPartShown,2,
func_175149_v,isSpectator,2,
func_175150_k,setReducedDebugInfo,2,
func_175151_a,mayUseItemAt,2,
func_175154_l,getModelName,0,
func_175155_b,getPlayerInfo,0,
func_175156_o,getFieldOfViewModifier,0,
func_175158_f,setServerBrand,0,
func_175159_q,clientSideCloseContainer,0,
func_175160_A,isControlledCamera,0,
func_175161_p,sendPosition,0,
func_175163_u,sendOpenInventory,0,
func_175177_a,resetTitleTimes,0,
func_175179_f,getFont,0,
func_175181_h,getTabList,0,
func_175187_g,getSpectatorGui,0,
func_175188_a,setOverlayMessage,0,
func_175229_b,setLocked,0,
func_175230_c,isLocked,0,
func_175238_c,getSystemInformation,0,
func_175240_a,bytesToMegabytes,0,
func_175244_b,setHeader,0,
func_175246_a,setVisible,0,
func_175247_a_,renderTablistScore,0,
func_175248_a,setFooter,0,
func_175257_a,onSpectatorMenuClosed,0,
func_175260_a,onHotbarSelected,0,
func_175261_b,onMouseMiddleClick,0,
func_175262_a,isMenuActive,0,
func_175265_c,getHotbarAlpha,0,
func_175378_g,checkEffectRendering,0,
func_175396_E,getTabListDisplayName,2,
func_175397_a,sendTexturePack,2,
func_175398_C,getCamera,2,
func_175399_e,setCamera,2,
func_175400_cq,isPvpAllowed,2,
func_175402_q,isShowArms,2,
func_175403_w,getLeftLegPose,2,
func_175404_u,getLeftArmPose,2,
func_175405_c,setLeftArmPose,2,
func_175407_x,getRightLegPose,2,
func_175408_t,getBodyPose,2,
func_175410_n,isSmall,2,
func_175411_v,getRightArmPose,2,
func_175412_z,showBreakingParticles,2,
func_175413_k,setShowArms,2,
func_175414_r,isNoBasePlate,2,
func_175415_a,setHeadPose,2,
func_175416_h,readPose,2,
func_175417_e,setLeftLegPose,2,
func_175418_s,getHeadPose,2,
func_175419_y,writePose,2,
func_175420_a,setSmall,2,
func_175424_b,setBodyPose,2,
func_175426_l,setNoBasePlate,2,
func_175427_f,setRightLegPose,2,
func_175428_d,setRightArmPose,2,
func_175445_a,pickUpItem,2,
func_175446_cd,isNoAi,2,
func_175447_b,createNavigation,2,
func_175448_a,canHoldItem,2,
func_175451_e,dealDamage,2,
func_175453_cd,getExplosionPower,2,
func_175454_a,setCharging,2,
func_175456_n,addBehaviourGoals,2,
func_175463_b,setActiveAttackTarget,2,
func_175464_ck,getAttackDuration,2,
func_175466_co,getActiveAttackTarget,2,
func_175469_o,getSpikesAnimation,2,
func_175471_a,getTailAnimation,2,
func_175472_n,isMoving,2,
func_175474_cn,hasActiveAttackTarget,2,
func_175476_l,setMoving,2,
func_175477_p,getAttackAnimationScale,2,
func_175493_co,increaseDroppedSkulls,2,
func_175495_n,isPlayerSpawned,2,
func_175496_a,setPlayerSpawned,2,
func_175500_n,ageBoundaryReached,2,
func_175501_a,ageUp,2,
func_175505_a,usePlayerItem,2,
func_175509_cj,getColor,2,
func_175510_a,getRandomSheepColor,2,
func_175511_a,getOffspringColor,2,
func_175512_b,setColor,2,
func_175513_a,getColorArray,2,
func_175515_b,setSpeedModifier,2,
func_175517_cu,checkLandingDelay,2,
func_175518_cr,enableJumpControl,2,
func_175520_cs,disableJumpControl,2,
func_175521_o,getJumpCompletion,2,
func_175525_a,isTemptingItem,2,
func_175529_r,setRabbitType,2,
func_175530_ct,setLandingDelay,2,
func_175531_cl,getRabbitType,2,
func_175533_a,facePoint,2,
func_175534_cv,wantsMoreFood,2,
func_175544_ck,reassessTameGoals,2,
func_175546_cu,getCollarColor,2,
func_175547_a,setCollarColor,2,
func_175554_cu,increaseMerchantCareer,2,
func_175555_cq,hasExcessFood,2,
func_175556_cs,hasFarmSeeds,2,
func_175557_cr,wantsMoreFood,2,
func_175567_n,hasMovementVector,2,
func_175568_b,setMovementVector,2,
func_175571_m,isTrackOutput,2,
func_175573_a,setTrackOutput,2,
func_175574_a,usedBy,2,
func_175577_aI,getCompressionThreshold,2,
func_175579_a,isUnderSpawnProtection,2,
func_175580_aG,getAbsoluteMaxWorldSize,2,
func_175581_ab,getResourcePackHash,2,
func_175584_a,detectBundledResources,2,
func_175593_aQ,getMaxTickLength,2,
func_175597_ag,getItemInHandRenderer,0,
func_175598_ae,getEntityRenderDispatcher,0,
func_175599_af,getItemRenderer,0,
func_175600_c,getLaunchedVersion,0,
func_175602_ab,getBlockRenderer,0,
func_175606_aa,getCameraEntity,0,
func_175607_a,setCameraEntity,0,
func_175610_ah,getAverageFps,0,
func_175623_d,isEmptyBlock,2,
func_175625_s,getBlockEntity,2,
func_175627_a,getDirectSignal,2,
func_175640_z,hasNeighborSignal,2,
func_175641_c,blockEvent,2,
func_175646_b,blockEntityChanged,2,
func_175647_a,getEntitiesOfClass,2,
func_175649_E,getCurrentDifficultyAt,2,
func_175651_c,getSignal,2,
func_175655_b,destroyBlock,2,
func_175656_a,setBlockAndUpdate,2,
func_175657_ab,getSkyDarken,2,
func_175659_aa,getDifficulty,2,
func_175660_a,mayInteract,2,
func_175666_e,updateNeighbourForOutputSignal,2,
func_175667_e,hasChunkAt,2,
func_175669_a,globalLevelEvent,2,
func_175674_a,getEntities,2,
func_175676_y,getDirectSignalTo,2,
func_175687_A,getBestNeighborSignal,2,
func_175690_a,setBlockEntity,2,
func_175695_a,updateNeighborsAtExceptFromFacing,2,
func_175700_a,addBlockEntity,2,
func_175701_a,isInWorldBounds,2,
func_175707_a,hasChunksAt,2,
func_175709_b,hasSignal,2,
func_175710_j,canSeeSkyFromBelowWater,2,
func_175713_t,removeBlockEntity,2,
func_175715_c,destroyBlockProgress,2,
func_175723_af,getWorldBorder,2,
func_175726_f,getChunkAt,2,
func_175727_C,isRainingAt,2,
func_175736_a,findLightingTargetAround,2,
func_175744_a,getById,2,
func_175745_c,cleanName,2,
func_175746_b,getId,2,
func_175750_a,populateBlockDetails,2,
func_175804_a,generateBox,2,
func_175807_a,getBlock,2,
func_175808_b,fillColumnDown,2,
func_175809_a,maybeGenerateBlock,2,
func_175811_a,placeBlock,2,
func_175812_a,findStairs,2,
func_175813_a,findCrossing,2,
func_175814_a,findCorridorSize,2,
func_175817_a,spawnElder,2,
func_175818_a,chunkIntersects,2,
func_175819_a,generateBoxOnFillOnly,2,
func_175820_a,getRoomIndex,2,
func_175821_a,generateDefaultFloor,2,
func_175835_e,generateLowerWall,2,
func_175836_a,generateRoomGraph,2,
func_175837_c,generateEntranceWall,2,
func_175838_g,generateUpperWall,2,
func_175839_b,generateEntranceArchs,2,
func_175840_a,generateWing,2,
func_175841_d,generateRoofPiece,2,
func_175842_f,generateMiddleWall,2,
func_175859_a,createPiece,2,
func_175860_a,createPiece,2,
func_175861_a,createPiece,2,
func_175862_a,createPiece,2,
func_175863_a,createPiece,2,
func_175864_a,createPiece,2,
func_175865_a,createPiece,2,
func_175866_a,createPiece,2,
func_175867_a,createPiece,2,
func_175868_a,createPiece,2,
func_175869_a,findPieceBox,2,
func_175870_a,generateAndAddPiece,2,
func_175871_a,generatePiece,2,
func_175872_a,createPiece,2,
func_175873_a,createPiece,2,
func_175874_a,createPiece,2,
func_175875_a,createPiece,2,
func_175876_a,createPiece,2,
func_175877_a,createPiece,2,
func_175878_a,createPiece,2,
func_175879_a,createPiece,2,
func_175881_a,createPiece,2,
func_175882_a,createPiece,2,
func_175883_a,createPiece,2,
func_175884_a,createPiece,2,
func_175885_a,createPiece,2,
func_175887_b,findAndCreateBridgePieceFactory,2,
func_175896_b,getLength,2,
func_175897_a,orientBox,2,
func_175898_b,isInside,2,
func_175899_a,createProper,2,
func_175900_c,getBlockState,2,
func_175953_c,generateAndAddPiece,2,
func_175954_a,findAndCreatePieceFactory,2,
func_175955_b,generatePieceFromSmallDoor,2,
func_175957_a,setConnection,2,
func_175958_a,updateOpenings,2,
func_175959_a,findSource,2,
func_175960_c,countOpenings,2,
func_175961_b,isSpecial,2,
func_175968_a,create,2,
func_175969_a,fits,2,
func_176052_a,getUpdatePacket,2,
func_176053_a,setDirty,2,
func_176054_a,setOrigin,2,
func_176101_a,nextUpdatePacket,2,
func_176102_a,markDirty,2,
func_176110_a,getImage,2,
func_176111_d,getRot,2,
func_176112_b,getX,2,
func_176113_c,getY,2,
func_176123_z,isDifficultyLocked,2,
func_176130_y,getDifficulty,2,
func_176143_a,setSpawn,2,
func_176159_a,getNode,2,
func_176163_a,done,2,
func_176194_O,getStateDefinition,2,
func_176199_a,stepOn,2,
func_176206_d,destroy,2,
func_176208_a,playerWillDestroy,2,
func_176211_b,getDirectSignal,2,
func_176216_a,updateEntityAfterFallOn,2,
func_176218_Q,getOffsetType,2,
func_176223_P,defaultBlockState,2,
func_176224_k,handleRain,2,
func_176225_a,shouldRenderFace,2,
func_176260_a,calculateState,2,
func_176262_b,notifyNeighbors,2,
func_176267_a,getPropertyForFace,2,
func_176286_e,updateSource,2,
func_176288_d,checkPressed,2,
func_176312_d,removeWaterBreadthFirstSearch,2,
func_176316_e,checkIfExtend,2,
func_176318_b,getNeighborSignal,2,
func_176319_a,moveBlocks,2,
func_176343_a,shouldConnectTo,2,
func_176344_d,checkCornerChangeAt,2,
func_176346_d,shouldConnectTo,2,
func_176368_m,isFlammable,2,
func_176369_e,hasFlammableNeighbours,2,
func_176397_f,getInputSignal,2,
func_176398_g,checkTickOnNeighbor,2,
func_176400_h,updateNeighborsInFront,2,
func_176401_c,getAlternateSignalAt,2,
func_176402_i,shouldPrioritize,2,
func_176404_e,shouldTurnOn,2,
func_176405_b,isLocked,2,
func_176407_c,getAlternateSignal,2,
func_176408_a,getOutputSignal,2,
func_176427_e,checkPoweredState,2,
func_176431_a,setRecord,2,
func_176439_d,dispenseFrom,2,
func_176456_n,isBlockedChestByBlock,2,
func_176460_j,calculateOutputSignal,2,
func_176461_a,getItemFrame,2,
func_176462_k,refreshOutputState,2,
func_176473_a,isValidBonemealTarget,2,
func_176481_j,getSeedItem,2,
func_176487_g,growCrops,2,
func_176502_a_,onLand,2,
func_176529_d,isUnderCrops,2,
func_176530_e,isNearWater,2,
func_176536_a,checkBurnOut,2,
func_176537_d,isNearRain,2,
func_176538_m,getFireOdds,2,
func_176560_l,getShapeProperty,2,
func_176566_a,findPoweredRailSignal,2,
func_176570_e,checkPressed,2,
func_176572_a,getSearchBB,2,
func_176575_a,setSignalForState,2,
func_176576_e,getSignalForState,2,
func_176578_d,updateNeighbours,2,
func_176590_a,setWaterLevel,2,
func_176597_g,hasNeighborSignal,2,
func_176598_a,isToggledTooFrequently,2,
func_176610_l,getSerializedName,2,
func_176716_d,getPlane,2,
func_176717_a,byName,2,
func_176719_a,getName,2,
func_176722_c,isHorizontal,2,
func_176730_m,getNormal,2,
func_176731_b,from2DDataValue,2,
func_176732_a,getClockWise,2,
func_176733_a,fromYRot,2,
func_176734_d,getOpposite,2,
func_176735_f,getCounterClockWise,2,
func_176736_b,get2DDataValue,2,
func_176737_a,getNearest,2,
func_176738_p,getClockWiseZ,2,
func_176739_a,byName,2,
func_176740_k,getAxis,2,
func_176742_j,getName,2,
func_176743_c,getAxisDirection,2,
func_176744_n,getClockWiseX,2,
func_176745_a,get3DDataValue,2,
func_176746_e,getClockWise,2,
func_176762_d,getName,2,
func_177066_a,getTempTarget,0,
func_177068_d,getDispatcher,0,
func_177070_b,shouldShowName,0,
func_177078_a,getRenderAmount,0,
func_177094_a,addLayer,0,
